S1 Distance from wall,S2 Distance from wall
32.2135,12.3326
46.6595,9.66316
33.4581,30.3898
17.1626,25.8824
11.9862,25.5818
21.5406,38.0988
40.3226,23.8666
15.4651,24.1622
8.41987,17.1912
31.2295,20.3567
19.0957,20.1802
45.8095,6.86524
29.1947,30.9007
47.5991,17.7422
37.939,42.8847
14.7278,20.1524
5.21729,11.3873
24.8156,33.6754
36.7771,36.9782
9.5578,43.7634
12.56,26.0984
31.8622,47.8826
44.965,42.3273
22.0448,48.3848
9.51848,48.2743
18.7416,23.6142
18.4546,14.551
25.4794,42.6493
40.4518,23.0785
10.3915,28.3907
15.9633,20.1193
43.5431,16.1805
26.5066,18.3587
44.8559,13.2838
5.33692,49.4137
7.04712,12.8969
25.5121,33.9093
10.7795,20.4771
26.2366,27.8243
18.8619,30.7551
26.0986,32.6035
49.3693,39.5532
42.1545,24.8487
32.2025,32.6063
42.9272,37.5939
10.997,8.89048
7.7132,49.5401
20.071,29.2198
17.8989,14.9269
37.5036,18.2358
14.3406,39.5507
26.1327,34.8527
23.46,31.9122
5.32976,44.6966
9.7365,19.1917
25.4517,30.8351
46.7951,24.8209
20.3883,38.9497
44.6696,47.5908
21.5559,37.5969
35.1847,27.5529
41.4873,37.8979
27.0931,11.5584
17.1177,39.992
21.4853,49.6213
8.22777,30.8259
39.1719,29.3605
15.6786,12.6319
11.2727,16.0083
7.32852,16.0092
30.2,27.7802
41.8443,26.9952
47.6011,12.2326
15.9448,42.2708
9.82335,32.5008
29.8677,40.008
10.0537,21.355
27.9059,32.1468
27.9134,40.0236
22.1387,44.3986
39.6448,25.3665
25.2245,28.8168
49.727,35.9031
36.4487,10.9996
46.9114,38.7772
22.0088,27.1115
16.5574,13.8531
49.1066,14.1586
21.0856,15.0514
6.42934,25.909
42.5522,31.297
15.917,47.6059
47.652,38.8229
29.7527,25.5654
28.8465,46.8914
19.964,18.4913
22.2579,40.1885
42.3081,21.9849
26.0916,28.7568
27.9845,23.003
17.534,44.9933
45.1145,29.0914
8.84636,44.2211
38.25,24.932
9.27254,39.6793
45.841,46.8247
20.9763,11.758
44.4306,18.6283
45.5809,24.1833
39.1937,24.4274
21.0747,9.15765
37.9187,38.3326
44.3462,30.2268
10.3175,20.4377
8.98358,33.302
38.4408,21.5176
28.2953,33.5553
45.609,32.1416
27.7764,33.859
7.07366,32.0489
23.5384,47.9147
28.8736,39.5147
9.67269,23.3043
8.14298,5.25361
42.4875,42.3366
24.681,13.5622
46.4943,12.5997
46.8948,40.8405
37.8265,7.21229
11.2782,41.8101
35.5143,44.719
13.3277,13.8096
28.2742,8.93673
40.9512,6.05062
37.7957,43.0249
33.0995,11.3341
40.9395,11.9732
45.8488,45.6122
30.2774,48.9918
45.8658,22.765
41.3284,20.5468
31.3272,37.8227
28.1466,28.222
28.6632,15.9731
30.4343,34.9414
7.78317,15.9486
29.6603,16.1109
24.7582,7.9346
20.0476,15.7094
8.98522,7.84334
8.73423,37.0847
14.1774,44.6738
44.0579,10.0262
40.286,24.3354
9.01798,36.1518
42.1004,45.3464
6.69865,23.4276
33.1691,29.8452
46.6496,11.8322
40.8183,27.084
41.7736,43.6015
38.0325,21.434
9.71233,12.7907
24.3686,24.7599
23.5001,28.3538
27.6033,27.2343
15.4385,36.7807
21.9081,9.49645
41.8069,12.194
28.8318,45.8249
43.3459,20.9322
41.1713,45.0445
39.3598,24.3404
24.8897,36.0094
31.1726,15.708
13.0934,22.9462
9.30947,46.1259
39.3802,14.0218
8.91661,13.7488
33.7817,27.4167
37.1025,11.385
49.651,47.5411
43.1657,21.559
7.0375,34.9726
28.7531,30.8693
30.7975,22.0989
46.8015,21.9688
17.1434,36.1613
41.3092,37.0332
22.1707,22.4818
47.7412,30.2641
40.4281,7.05063
26.39,29.8083
16.0724,30.3066
38.557,44.8541
7.72327,25.6596
6.23913,7.37425
23.2006,44.4048
23.9333,25.2381
29.3775,47.6864
6.10744,10.175
19.7853,47.909
27.1438,31.9287
34.0702,18.453
18.9619,6.24095
35.9349,16.7031
31.505,26.3629
18.7537,7.89499
6.17121,29.8261
33.2016,39.7282
24.6803,35.9249
15.3878,25.9194
38.2991,33.5884
20.3242,12.2324
8.82655,44.7017
9.91877,9.93399
49.8767,24.7041
7.84294,27.0205
6.63282,36.9132
40.4735,20.5947
38.1541,26.4084
32.2978,19.6592
47.7713,46.0515
22.5542,48.9426
25.8776,5.75574
38.6708,45.5578
36.6806,49.0586
21.4772,24.9797
32.647,36.8014
32.2121,36.4736
31.5031,37.1309
41.4076,31.3798
11.8349,44.2505
8.40029,13.4678
31.1637,43.8738
29.0625,19.3179
20.2822,11.3603
33.977,18.0536
7.41175,6.53117
16.9961,28.2893
7.28691,5.66694
23.8472,38.9675
49.7256,40.3244
13.9472,32.3726
27.1259,41.1593
18.8462,8.62898
28.2902,10.2538
35.0088,35.1251
49.5043,38.4091
43.5929,30.668
32.2829,22.6554
44.9858,47.5651
29.0156,28.9628
15.6187,31.4274
30.494,27.6148
9.71671,32.7809
28.2818,28.5639
21.7484,28.0073
18.8883,30.6956
10.3799,41.0142
21.8549,24.2261
44.6431,45.1451
29.4799,29.6519
30.2702,28.9841
18.061,23.8631
9.6521,45.3438
41.5184,49.6379
42.909,20.5341
28.6008,8.52766
46.9614,9.0948
31.1425,6.67814
36.8757,9.42427
30.242,8.62418
32.4316,44.1303
34.3198,37.8115
35.1445,6.17477
12.0376,29.7877
46.3199,36.5175
9.43957,26.5901
15.5016,22.5005
45.4532,20.1537
17.8444,36.9716
19.7916,10.7534
7.50569,43.3924
14.281,49.4671
47.4872,40.4235
6.14526,34.363
44.8478,31.3873
37.9871,27.2794
25.5176,22.307
15.0909,10.6621
23.4817,22.1285
35.4498,19.8016
8.646,39.8894
41.3917,19.1476
12.3899,36.8449
34.3013,25.2343
23.8165,49.093
30.9876,26.3222
42.4854,40.2687
25.7893,39.9726
30.6922,26.9346
24.3356,25.5399
8.32189,12.3228
47.8193,28.8395
29.6297,12.9102
34.5017,48.1115
30.0387,19.9515
17.9131,33.6847
9.84086,9.30481
47.8323,17.2308
41.1497,32.1336
37.4651,14.9662
31.2266,18.4527
36.2885,23.712
8.72136,12.0778
13.6846,34.4135
34.0124,33.0203
9.95345,37.3343
40.343,7.77275
16.1738,19.9727
15.6829,45.6755
18.0842,40.7216
15.627,30.9973
24.4063,20.4678
35.3021,22.2387
32.6986,26.4518
49.3723,20.1637
36.4181,30.5989
33.6164,22.7065
49.3109,37.3377
29.7843,12.9955
21.7513,13.7967
41.0158,26.7047
46.131,31.3588
29.4774,12.3048
46.3316,40.1604
7.98029,14.4158
30.882,18.6073
40.4131,5.28835
34.0751,25.7152
22.527,16.7737
47.167,21.8993
31.9374,33.5851
47.4982,15.5537
6.29158,46.8091
47.8915,31.0759
9.80462,19.6427
39.8726,45.8204
41.3474,36.0036
27.1792,20.8249
43.3084,23.5108
10.9852,46.2887
32.9266,36.8673
14.896,23.3396
37.1556,43.9711
44.0548,9.6826
10.7448,41.2218
26.5819,37.6822
24.8069,24.0801
48.2359,26.0985
20.8891,46.1274
7.17436,25.6938
15.7701,42.047
21.5142,7.11754
28.0506,43.6934
22.9424,21.359
17.2042,28.9277
17.6476,45.1308
15.7949,27.5436
18.4704,47.9505
21.5147,12.5252
7.63312,27.2595
48.747,29.215
14.9416,23.5539
48.2951,13.1775
44.6524,19.1842
9.30491,46.8267
39.878,20.075
38.8737,11.3921
22.1926,16.9242
5.08554,40.135
33.2832,17.2897
19.0626,45.9308
12.4205,29.8575
23.4744,25.8909
27.8081,39.9891
33.4161,30.4412
17.2485,32.1631
9.6562,27.1902
5.717,7.95127
35.3677,45.3694
22.1355,39.6726
42.1961,12.0134
9.74762,31.0698
18.4056,26.9402
42.994,18.4911
17.0751,26.2772
30.7808,31.1378
22.208,38.2013
10.9953,40.6824
14.0922,33.8034
30.6715,42.5083
14.2446,42.9201
24.6714,18.9008
20.1102,25.3884
21.852,5.4779
20.7578,38.9875
40.1505,12.9538
46.001,44.8981
39.0236,14.4065
21.8383,32.0176
27.8977,33.9134
8.29474,8.6785
15.0512,25.5027
41.8798,21.0466
16.1852,5.97202
49.8499,41.8567
43.4803,14.0945
34.7767,18.1517
27.9953,49.887
38.5401,44.8473
5.36486,9.29783
33.8349,40.5154
17.2517,29.8358
35.4135,6.27523
39.2424,7.25176
33.2928,17.14
36.1652,36.5875
20.8185,46.2164
12.0903,12.6983
17.263,23.2754
13.6704,17.1129
15.1321,7.15067
26.2074,44.9088
20.3024,49.2027
44.7958,8.84244
44.0501,45.1607
13.1403,27.885
35.676,25.3919
7.72078,21.0895
26.6672,41.9632
23.3413,9.95996
9.10318,9.50646
41.5475,24.9217
5.72289,48.6377
32.62,17.9859
21.9132,41.2904
30.0988,32.0453
43.4411,6.30624
26.9541,13.7434
5.50899,21.7499
17.5859,44.5591
16.9106,25.7262
22.444,47.5866
46.1181,25.1648
18.6761,22.7853
17.1279,37.0173
27.7452,21.2311
41.5238,19.2927
41.1528,42.2467
17.9304,23.7729
10.2325,34.8436
15.0633,35.3313
16.8889,8.50438
36.6376,38.843
17.2478,37.1465
10.5929,29.8337
31.7056,22.5034
5.55987,49.1496
20.09,46.678
24.3144,33.7661
19.4632,36.4424
20.7834,42.2084
7.67352,12.3071
11.5011,43.8263
49.5538,24.4316
17.5992,9.78633
9.27518,27.6625
40.1176,21.1641
31.1669,26.7552
10.0071,43.4147
13.9017,15.5999
23.2484,40.6074
33.1034,23.8083
39.757,48.1934
20.4863,14.0714
31.9595,34.9495
45.5138,47.7429
27.1579,48.1873
10.05,33.659
42.0137,9.6038
8.0906,9.61291
14.3901,12.3658
32.2754,49.5078
28.5298,13.4423
26.263,33.5369
6.85704,35.1647
44.1368,25.1055
25.7721,27.2402
43.9138,15.5291
25.4336,14.4
24.6005,7.39309
44.3495,20.1144
5.13595,21.5074
18.3017,10.1859
5.16648,10.3154
14.7897,8.25708
14.9283,24.1799
15.6229,42.2038
23.6876,39.1527
5.64608,44.9506
22.6896,7.50312
30.1153,16.8264
27.6086,5.88744
39.0666,21.5224
16.4165,14.5002
30.9224,36.0171
16.8933,25.2719
6.13145,17.0293
41.7794,19.4332
22.2152,41.9459
24.7486,32.005
45.203,34.6769
6.18484,10.8258
26.8807,24.8725
44.9785,27.5267
19.8231,17.6681
30.0299,44.9384
29.4945,7.63846
45.8259,18.5611
24.1608,12.2424
28.0613,5.08324
43.2595,39.9547
25.3552,44.391
6.98393,17.1346
13.8241,24.1992
9.08047,33.5727
6.20412,49.2834
18.2496,7.38896
10.1092,40.1303
27.2614,5.08774
17.6571,42.0845
17.7558,42.6869
37.023,42.2503
45.3254,32.8489
10.8114,19.4862
40.0913,33.8727
19.5695,33.3508
23.8274,39.9246
27.7417,25.8113
7.05923,36.5659
45.0105,11.1397
20.1386,46.2146
10.4231,33.3882
48.6035,15.5324
23.5185,25.865
15.6201,36.1756
17.9495,28.3759
28.8625,49.9725
20.6262,24.1879
32.8214,26.4376
38.6741,22.9126
10.3103,8.24355
6.26341,29.1377
43.1682,29.0051
49.949,45.2274
15.571,44.9594
6.36714,30.7096
41.174,11.7903
14.0978,39.7775
22.3226,32.6163
15.6425,32.9427
18.7919,28.592
11.3187,42.6544
28.5645,26.9449
16.8423,11.3859
48.3825,5.51636
29.2985,8.69279
8.75991,30.5619
32.8305,46.9281
9.56709,32.7794
42.1555,20.1381
27.7388,43.5227
45.8477,18.9128
5.31295,9.9455
8.69038,22.6356
37.5618,19.3329
5.57832,6.35372
42.9249,11.897
44.0081,21.4895
33.8419,10.8504
27.8754,32.2244
11.3667,7.17391
35.9171,15.1266
32.7359,18.7476
12.0548,37.3029
46.527,49.2103
7.44105,24.2659
42.733,48.2887
38.1787,43.0459
8.23425,41.8691
15.6815,40.7961
11.202,16.2598
42.1498,49.1269
23.1568,36.1579
20.6164,6.99868
42.0083,43.4918
34.223,48.375
45.6657,20.1402
13.5016,28.4015
33.8878,20.5564
15.7045,30.4148
19.7667,18.1455
49.6807,12.4997
16.4343,37.8593
5.5456,19.6685
29.7284,16.2271
10.4646,35.9304
27.4869,47.6144
35.0573,45.6437
33.7723,5.67369
47.6424,25.7806
44.1655,31.8654
24.1556,39.8312
47.0056,32.6573
18.2327,30.8934
48.2137,28.9372
11.3082,17.9803
42.0827,10.9889
25.48,8.51699
43.8482,26.0256
23.1855,23.5766
37.2527,28.6502
9.50701,14.7396
26.2646,39.5643
10.3834,10.0369
40.238,8.02576
30.8175,34.4035
34.8912,49.9731
24.2346,31.8968
32.6304,37.4673
12.7902,30.844
16.4045,19.0985
43.8244,8.48717
25.0873,19.3044
12.0042,18.9356
40.33,30.1897
37.5122,27.5827
8.83985,42.0192
37.3224,30.1044
31.5835,42.7057
35.1413,21.8215
45.7315,15.9588
6.22496,30.6227
15.9319,25.4596
12.5195,43.5623
12.9269,20.3097
24.4063,24.3313
34.4082,18.2307
27.8185,9.49555
32.5351,34.8227
23.4311,22.8651
15.0124,10.9433
45.4478,18.8522
47.9625,32.7702
43.9566,29.546
25.4759,29.098
46.3675,21.2073
40.0568,47.5925
46.83,5.98868
23.052,9.34953
44.551,30.9789
24.6593,18.9573
5.31025,9.06749
32.1879,28.1288
13.563,14.723
12.9515,31.9941
32.588,22.9638
37.9374,28.0358
36.8161,35.8999
10.806,30.7727
15.4459,31.2819
9.87069,11.8134
47.4892,44.9275
9.40586,44.3192
45.9161,27.4579
48.6688,40.4671
8.43681,23.328
9.42436,8.74706
27.3955,36.6123
31.8758,35.9586
46.3353,39.8273
17.9527,28.9233
12.7911,5.89013
6.95915,44.6072
36.79,12.7651
25.38,47.2359
39.047,30.2506
9.04935,36.5362
25.1781,13.4552
30.8555,21.0942
35.9131,29.5242
11.5613,39.3499
47.8523,15.9857
43.097,25.2478
47.598,24.9728
11.2064,43.9333
14.8001,24.1591
22.8566,22.5912
25.0492,24.8157
17.1985,11.8393
32.5809,37.5784
9.0752,21.6279
17.8291,13.1245
8.16411,38.0072
21.5798,34.0196
9.1014,7.49285
13.5438,15.6628
41.8428,11.3961
26.6485,34.9397
31.6439,24.2465
9.91253,37.8503
18.1797,19.7126
12.0094,36.0363
37.3039,32.0586
10.8521,49.5023
38.8978,38.433
37.0808,42.973
10.0609,49.9098
6.09757,13.225
37.917,22.6773
42.2445,42.0184
25.1702,5.78835
7.68113,17.0129
12.1844,29.3296
46.9527,38.8283
48.5761,6.8652
26.6786,16.7558
21.5778,33.688
47.7922,8.88171
15.7466,8.64423
8.38405,49.6444
42.0772,40.4648
42.6174,47.1381
40.3746,43.715
10.363,28.2916
16.3923,47.6076
20.31,36.5625
48.3959,22.9911
48.5754,10.5804
47.3207,45.5281
44.4087,45.8968
47.3933,21.0873
12.6526,18.9711
49.7753,10.4447
22.8528,15.5218
14.089,26.2369
15.1662,6.16616
16.7017,7.78363
48.3042,7.0763
46.4986,8.66724
30.3679,12.8909
6.27481,45.6778
44.4534,49.6707
18.6689,43.0288
10.2511,15.9896
38.5569,49.6598
11.8864,35.9501
20.7471,19.539
49.9213,20.5224
24.9837,22.7741
31.0443,34.0727
44.0109,41.2105
35.2388,10.7126
43.9941,33.543
12.7889,40.4927
37.2103,38.1568
48.3836,38.4851
33.8346,42.837
38.1558,47.5036
35.8658,43.4069
13.4932,24.4227
43.0667,20.3796
10.3728,13.8139
34.9186,10.2941
29.3363,9.90225
28.0681,10.3805
38.9749,22.0791
46.591,24.2137
27.7917,40.5851
7.75675,35.5806
31.0778,39.967
23.7374,29.4614
28.4521,7.57208
22.2984,16.6079
5.07567,8.16425
10.0149,13.5689
27.5869,48.0816
28.9485,32.9597
11.8955,13.867
38.2538,36.2317
18.7693,16.3219
41.6123,7.74419
33.401,38.2033
26.9579,11.1927
28.7884,29.7147
41.7733,9.86621
19.6817,15.5108
34.3277,43.1338
18.0828,6.62611
9.74171,18.1585
9.79035,14.7566
26.7274,32.3773
12.8382,5.67585
15.337,19.7336
14.5429,48.5908
5.96539,28.3122
14.9127,42.5777
31.0564,43.3136
30.7809,8.01428
49.5063,9.56932
32.7289,41.2797
14.4355,47.4106
6.79042,43.7632
40.5444,19.8732
45.3893,45.2861
33.0317,5.17964
10.0427,9.75913
32.5569,17.8809
10.435,42.8939
32.6145,19.9779
41.4846,33.5799
43.29,6.39728
26.1576,24.3464
44.7109,6.9385
27.3607,44.2173
11.5078,10.0896
35.4969,20.9433
7.50026,37.2874
14.7065,43.0447
7.16061,10.0958
38.3308,35.1924
10.2755,43.3735
39.9515,37.8324
11.2544,45.3865
30.7262,38.8689
15.3643,22.2109
22.4488,8.65436
23.6081,43.6064
28.0008,18.3191
45.5449,5.36145
12.5364,7.05272
10.4511,43.0333
22.9961,12.9513
30.3207,32.7026
5.99601,32.4813
37.7984,39.3268
17.6736,43.0739
32.7003,7.62509
30.9062,38.9547
48.0116,11.6325
27.8237,13.3759
28.8433,45.2725
17.0302,47.4515
38.8789,40.031
15.7706,34.4238
40.3925,23.3069
36.4765,45.8435
16.3402,9.47259
8.79487,41.6609
37.1752,9.79088
24.1421,24.9736
44.1177,36.8158
18.0475,26.818
39.4408,43.9538
15.7728,37.4524
5.58624,38.5964
45.8283,29.4296
33.8689,12.8585
26.8811,22.7478
47.8895,37.6517
7.17162,38.282
10.9586,38.6481
34.1255,22.2988
43.1207,37.9204
13.9597,30.2959
42.7113,33.1019
5.26956,36.829
19.9176,18.3171
13.647,9.35845
12.2708,24.4198
41.8109,12.8571
13.0162,37.6391
37.2867,41.8852
45.4977,14.1678
14.633,43.3872
46.8194,16.8046
31.6692,7.77804
5.45276,15.7948
25.0769,43.5735
48.7152,34.0366
23.8694,41.4265
17.1385,24.139
28.2555,32.0561
37.4561,36.9025
36.4145,44.7269
11.3223,28.2254
7.58394,19.3385
15.8645,39.8706
11.2237,11.3622
49.0384,20.8567
49.7494,45.8578
32.6613,31.4186
48.6358,33.1141
42.2134,23.7127
26.6876,40.9286
7.74932,45.557
32.355,19.8878
19.696,10.6105
46.9439,7.15203
42.513,33.3584
46.8789,48.8353
11.5838,49.4628
18.1738,22.4483
39.3335,24.3976
28.8105,38.3718
40.2543,28.5599
34.2296,22.9156
9.9785,32.8655
6.02966,47.1919
6.57817,27.7172
38.1205,9.32749
23.2742,20.4755
24.2153,37.9702
26.086,21.1591
40.1222,18.599
49.5175,37.0011
17.4343,11.1013
36.464,30.6081
28.5496,25.7974
5.00571,7.36003
14.1693,40.26
30.9199,43.3989
13.1756,35.8984
26.2643,14.2052
33.0903,27.8425
36.9225,21.2108
32.17,10.1967
36.6863,6.38527
43.1669,12.7723
22.5444,33.2891
26.3713,22.0619
20.2903,38.8055
28.1632,6.75426
19.4137,6.71274
27.5517,19.4194
9.07277,36.721
9.67937,34.9927
30.1199,17.8549
20.8911,6.38421
27.0602,48.9814
29.2267,13.9826
20.1921,11.3967
19.1793,6.8784
12.782,12.3462
14.6507,30.3264
40.6353,36.0219
47.3883,10.9256
24.8275,25.5515
12.6798,39.2411
27.2642,35.2315
8.66055,31.337
21.9525,13.3399
16.3297,47.0724
26.1949,32.2207
48.4566,48.255
31.2021,27.6833
12.2376,46.3942
34.08,26.4169
48.2727,41.862
33.7631,12.9233
22.1884,24.3984
43.9452,19.5767
30.324,18.7727
40.1282,38.0038
8.01383,17.3924
23.2354,11.6744
43.7294,40.1879
20.0143,10.0591
37.2603,41.2091
37.2798,35.7168
39.4642,18.4819
13.4002,46.7018
14.8762,42.4802
23.1187,13.1488
34.3422,6.88181
21.0721,6.5306
26.2802,15.0174
21.1073,6.60422
28.79,11.2355
39.608,31.8039
23.6279,12.8434
38.4783,17.3573
48.0313,8.49255
22.4164,35.2915
44.7017,9.69621
21.0084,34.1659
23.1781,29.4085
30.8676,33.0543
21.8887,48.9863
41.2031,6.2309
5.86815,12.2752
7.76151,27.1484
22.2926,23.8688
28.7526,46.0826
30.1043,18.3606
27.8865,48.7322
26.204,16.3648
16.0896,24.2353
19.8573,33.506
9.52682,14.559
38.2022,25.5352
43.7249,11.3803
49.9437,24.5925
39.4346,21.8324
23.5788,30.6377
23.0633,24.447
37.913,25.8248
46.5954,10.2056
44.6936,25.348
6.2882,24.798
38.7086,29.1747
23.5302,14.9126
40.5395,34.6198
34.1479,10.3968
18.1258,38.6748
19.9558,6.32793
14.2099,13.6806
12.7082,14.1537
33.2732,47.1428
30.9861,6.85199
27.7806,49.0494
26.299,15.6935
24.8742,22.8944
20.8991,19.5679
43.2423,22.1873
39.3659,31.9509
46.362,12.8961
41.8636,36.9014
42.5158,26.0115
42.2982,10.6416
14.6863,12.254
11.9695,23.8962
20.9346,19.6778
33.0499,49.2078
16.8206,14.0359
6.05979,39.6012
13.0853,27.3588
5.29469,32.9596
45.2531,21.1938
47.5275,38.4955
38.381,36.8933
20.4464,34.743
44.7894,12.31
21.6445,37.3052
33.3215,13.9427
42.9468,43.0077
21.1967,49.9163
16.9039,37.1313
19.5941,44.9538
36.3391,31.4147
8.98974,37.3989
21.0159,17.0751
14.7577,21.3106
45.0347,10.0108
37.5043,42.5621
43.5063,25.8854
29.4554,13.9527
10.6284,24.2448
21.2627,27.2729
11.55,49.5842
36.2156,49.4969
42.5919,7.41226
49.4132,9.49589
39.5436,19.0073
49.4497,25.8827
45.422,8.43944
13.2816,16.4379
20.5145,23.0393
32.7485,15.5492
28.0501,20.2529
8.11131,21.5564
41.1383,32.5667
30.5091,46.7667
6.81157,46.7718
24.0396,13.3616
46.356,10.2552
12.8585,38.948
12.6674,12.2717
43.4439,47.211
26.279,42.8936
23.0937,21.7011
46.333,31.3753
33.139,16.8475
49.4146,15.8875
27.3967,27.4647
31.1404,30.508
44.0211,22.2787
13.0748,24.5303
19.0453,14.8863
21.3021,38.0849
23.248,17.6581
43.3401,31.1064
6.60609,6.00753
38.3781,45.0499
48.2185,14.6571
37.9435,21.3123
31.3582,34.2765
47.6876,14.4972
46.124,47.1022
25.3847,23.5207
24.5669,6.52506
49.0287,18.5881
23.8037,12.1035
38.1183,37.8491
21.9899,9.42045
25.934,40.2378
22.0786,19.2741
21.3442,23.6847
20.2816,9.72236
18.7346,18.5001
19.3795,6.67812
34.8124,45.7376
35.9546,32.5
10.2348,32.0786
29.6022,30.6195
5.59936,49.1691
32.1445,49.6281
17.7571,5.94825
11.7316,5.87549
38.7973,28.7215
10.2959,14.7313
18.9593,27.3745
29.0054,35.3036
46.0592,44.287
40.0259,14.7938
12.7871,9.4054
16.4719,42.5995
5.14304,47.4266
25.0995,10.3778
29.5052,49.7017
35.9973,30.1045
48.8707,18.1419
29.7326,16.6279
19.0901,36.4643
17.5034,7.88742
15.1858,22.7993
17.6187,29.1451
45.1738,41.6241
14.4486,41.233
35.911,49.4745
6.02685,43.6982
8.87993,17.4988
36.2977,9.02297
14.9253,11.3972
14.4008,39.4305
11.0989,45.3982
19.5351,9.96961
13.54,44.2677
21.5975,27.6301
30.732,34.1009
30.5176,40.9177
6.9002,43.1363
20.0628,47.074
34.7603,29.5114
38.3071,20.6714
28.986,39.3339
14.3696,32.8659
6.83271,45.6673
36.8889,16.758
7.06448,46.2897
6.18857,13.1633
41.6878,20.7236
18.1329,5.22786
14.9913,34.7304
27.858,40.7233
18.8313,8.37557
31.6411,20.7315
46.5118,46.7039
17.8056,31.2722
26.2153,6.11266
46.9436,5.20123
40.4466,11.3132
33.0671,42.2793
6.98043,19.956
9.03735,9.0449
16.2456,10.2259
17.2082,7.93348
25.9496,30.3412
8.16134,35.9409
15.0716,31.0193
26.6642,28.903
34.3949,8.30529
44.6345,30.9067
5.00915,12.4401
12.1789,26.2244
13.5527,9.1225
26.4257,48.9993
15.4357,9.49278
41.2786,17.4161
24.4488,45.3159
21.461,35.6944
5.54186,33.6692
38.6279,26.4914
14.0104,41.7892
12.4323,24.082
22.8086,34.0965
47.985,7.20345
37.4018,42.6195
33.1102,37.411
5.05955,40.2891
13.6354,13.6123
44.4116,35.0611
12.6116,9.84727
39.5538,48.8902
22.2634,14.0026
44.2061,38.7243
44.697,44.748
22.3936,33.3249
21.2394,31.404
25.1141,28.6717
5.48604,42.9226
12.7682,48.471
45.1261,45.17
41.0905,28.2363
32.581,41.1501
18.5254,41.2164
49.7624,12.937
26.2775,12.3739
17.7843,15.8313
11.2641,35.0477
24.8339,5.4702
23.772,19.5309
45.2182,41.1656
47.8558,16.4575
22.5696,22.9699
40.1292,23.0556
15.8925,47.8974
21.5266,11.0186
43.0674,12.6172
34.2549,25.6484
48.7673,47.7803
16.8648,48.5296
10.7173,38.1423
10.9035,23.5016
48.9736,17.1676
8.54927,23.8075
17.6378,27.3213
38.3384,12.856
18.4869,36.1941
24.3135,36.0564
9.16399,14.4427
9.11202,20.0565
12.3402,25.6387
26.0751,5.40759
33.2558,10.33
26.056,32.0231
8.11026,37.9208
30.5527,13.8276
26.0631,36.4563
32.3292,25.0367
48.6239,35.8785
43.8442,16.2617
13.1997,32.1825
24.1177,26.6866
18.3767,43.4312
12.743,22.5406
7.87395,16.855
37.5971,15.2141
37.4937,13.6722
15.6217,20.7496
19.0022,36.6777
47.7727,22.1124
24.5986,28.3254
30.94,45.6617
14.7817,13.2692
20.6984,13.4056
44.1477,14.5426
24.6673,7.34743
41.7251,43.785
29.034,10.1017
37.2162,36.777
27.6424,40.0901
48.6321,15.2395
5.30425,36.1258
23.9118,15.926
6.87537,37.9139
47.6037,49.648
10.0264,22.2022
27.9734,35.9664
17.8639,37.7551
44.2356,33.5623
46.1606,38.3833
43.1049,20.8279
40.7307,34.83
14.6129,19.7648
39.9317,46.8291
6.54181,17.5741
36.9192,5.1739
27.8136,37.2235
36.2997,46.7254
48.1494,38.1751
34.6393,45.7531
37.8231,39.6657
17.9553,15.7965
25.6322,30.8193
48.5516,19.8678
14.3816,44.7123
8.25109,7.48648
15.5402,43.9818
37.3164,25.153
13.7466,27.2481
21.9821,15.2884
39.8223,8.90132
15.4623,17.6359
41.1248,46.762
14.3613,39.2742
34.9371,44.0007
35.0273,22.7602
33.6664,47.9827
33.5567,9.29855
28.8019,32.1084
24.1663,38.1835
26.8206,27.4174
40.67,37.3608
21.3992,27.9865
12.5138,30.1458
5.23461,29.496
40.4342,40.0569
33.3973,5.89653
7.69278,24.5221
47.6585,17.0541
13.7963,32.5956
11.0548,43.8236
5.35582,39.7211
41.8062,33.9126
44.0197,20.6082
16.0209,18.186
8.79171,37.8415
40.6035,44.4617
25.2023,12.0027
22.4482,32.7162
37.1485,22.6828
12.2122,27.5828
12.7397,40.6094
28.4793,15.4324
15.1315,26.1378
27.4865,23.9278
8.73345,33.5413
17.7514,9.08927
23.2624,9.55762
38.0018,17.2821
25.1658,49.0227
30.4682,28.9575
36.8643,21.0716
23.4192,12.0666
28.0743,40.8674
39.7828,15.2229
13.5502,46.995
37.8056,21.2898
37.6044,16.2849
31.7223,47.7359
37.4228,9.20882
21.6637,41.1562
37.7501,34.4151
45.2455,11.0125
38.9727,33.2473
23.2947,14.1385
32.27,48.7628
38.096,19.1343
19.8345,11.5152
26.2009,42.9088
47.3826,15.9837
8.13164,10.9328
12.9787,40.9373
27.2226,45.5831
7.22219,8.94492
43.319,39.6449
13.1537,14.9828
30.8012,45.9038
44.3979,26.0466
6.91638,33.3706
9.29391,25.2111
42.5091,36.5639
23.9739,30.6051
5.69824,38.8083
37.1203,26.8992
31.7171,34.5029
37.8829,34.8488
40.4357,45.8616
25.7861,17.6583
41.4447,28.0082
21.6032,34.7637
17.6532,29.757
44.7465,43.4543
25.6608,39.1444
19.501,27.5772
22.5149,23.7949
47.7882,15.024
10.3588,21.7621
40.6291,11.0571
10.5705,27.7494
32.9562,37.2876
12.2523,20.8391
22.1364,47.6879
16.7007,42.9224
15.3462,8.14542
20.9307,31.9494
37.9092,33.5839
11.7064,32.6557
27.0382,32.3672
